Rank,Event ID,Raw Score,Final Score,Event Type,Price ($),Distance (km),Date/Time,description,location,source,type,currencyCode,url
905,386,10.832,10.832,exhibition,95.19,47.79,2024-11-24 16:30:54.173103,,"26.550852, -170.479585",MockSource,Exhibitions,USD,https://placeholder.url
906,272,10.32,10.32,exhibition,93.44,80.96,2024-11-24 19:15:54.172103,,"-1.217513, -7.906736",MockSource,Exhibitions,USD,https://placeholder.url
907,591,10.272,10.272,nightlife,10.7,36.96,2024-11-24 08:00:54.177139,,"-0.757094, -150.453995",MockSource,Nightlife,USD,https://placeholder.url
908,976,9.993662953652056,9.993662953652056,nightlife,46.03,7.83,2024-12-05 22:00:54.184153,,"23.207592, 152.087432",MockSource,Nightlife,USD,https://placeholder.url
909,990,9.552855329333333,9.552855329333333,networking,120.0,35.33,2024-11-30 21:30:54.185136,,"83.25501, -164.587482",MockSource,Networking,USD,https://placeholder.url
910,67,9.424,9.424,networking,33.16,94.23,2024-11-24 10:30:54.168103,,"48.842733, 114.388454",MockSource,Networking,USD,https://placeholder.url
911,817,9.052855356805555,9.052855356805555,networking,145.3,91.19,2024-12-01 17:30:54.181180,,"25.659856, 160.357132",MockSource,Networking,USD,https://placeholder.url
912,209,9.027855426784724,9.027855426784724,networking,103.75,75.94,2024-12-01 18:30:54.171103,,"2.095933, -82.743994",MockSource,Networking,USD,https://placeholder.url
913,456,9.0,9.0,nightlife,82.64,76.21,2024-11-26 19:00:54.175103,,"84.006544, 57.824632",MockSource,Nightlife,USD,https://placeholder.url
914,811,9.0,9.0,nightlife,94.95,86.88,2024-11-26 12:45:54.181180,,"63.038219, -165.651517",MockSource,Nightlife,USD,https://placeholder.url
916,31,9.0,9.0,networking,81.41,96.28,2024-11-27 17:00:54.168103,,"-34.859931, -68.589417",MockSource,Networking,USD,https://placeholder.url
915,233,9.0,9.0,nightlife,95.45,16.63,2024-11-26 22:00:54.171103,,"44.900828, 129.247287",MockSource,Nightlife,USD,https://placeholder.url
917,886,8.816,8.816,nightlife,56.96,89.94,2024-11-24 12:30:54.183144,,"-27.257104, -126.012992",MockSource,Nightlife,USD,https://placeholder.url
919,885,8.816,8.816,nightlife,57.54,75.9,2024-11-24 12:30:54.183144,,"-4.265587, 40.512045",MockSource,Nightlife,USD,https://placeholder.url
918,234,8.816,8.816,nightlife,62.18,44.75,2024-11-24 12:30:54.171103,,"-8.258925, -73.424005",MockSource,Nightlife,USD,https://placeholder.url
920,274,8.03182906488021,8.03182906488021,nightlife,82.34,71.93,2024-11-28 23:15:54.172103,,"-5.237842, -161.392555",MockSource,Nightlife,USD,https://placeholder.url
921,49,7.871605447618056,7.871605447618056,networking,138.52,65.38,2024-12-03 16:45:54.168103,,"-53.353431, 149.821566",MockSource,Networking,USD,https://placeholder.url
922,454,7.832,7.832,networking,65.02,14.29,2024-11-24 16:30:54.175103,,"-10.786335, 2.719425",MockSource,Networking,USD,https://placeholder.url
923,461,7.6005790492552086,7.6005790492552086,nightlife,96.39,65.17,2024-11-29 22:15:54.175103,,"-53.439485, -113.646783",MockSource,Nightlife,USD,https://placeholder.url
924,877,7.595891507375,7.595891507375,exhibition,91.51,58.25,2024-11-29 22:30:54.183144,,"12.997189, -92.685071",MockSource,Exhibitions,USD,https://placeholder.url
925,711,7.408,7.408,exhibition,3.47,92.14,2024-11-24 18:45:54.179186,,"39.662262, -5.351235",MockSource,Exhibitions,USD,https://placeholder.url
926,314,7.32,7.32,exhibition,23.29,70.18,2024-11-24 19:15:54.172103,,"32.593803, -62.813724",MockSource,Exhibitions,USD,https://placeholder.url
927,963,7.309105336159722,7.309105336159722,networking,119.19,57.09,2024-12-04 15:15:54.184153,,"77.184017, 83.370988",MockSource,Networking,USD,https://placeholder.url
928,874,7.088,7.088,exhibition,68.32,41.07,2024-11-24 20:45:54.182140,,"-38.950034, -42.824064",MockSource,Exhibitions,USD,https://placeholder.url
929,729,6.912000000000001,6.912000000000001,exhibition,46.74,28.86,2024-11-24 22:00:54.180165,,"6.926514, -84.035756",MockSource,Exhibitions,USD,https://placeholder.url
931,767,6.848000000000001,6.848000000000001,networking,63.86,31.74,2024-11-24 22:30:54.180165,,"43.515722, 16.929551",MockSource,Networking,USD,https://placeholder.url
930,150,6.848000000000001,6.848000000000001,nightlife,35.94,18.75,2024-11-24 22:30:54.170103,,"-45.803876, 10.019073",MockSource,Nightlife,USD,https://placeholder.url
932,626,6.848000000000001,6.848000000000001,nightlife,32.06,24.29,2024-11-24 22:30:54.178154,,"-51.717266, -1.101646",MockSource,Nightlife,USD,https://placeholder.url
934,733,6.824,6.824,nightlife,67.07,28.78,2024-11-24 22:45:54.180165,,"-44.639301, -38.264745",MockSource,Nightlife,USD,https://placeholder.url
933,142,6.824,6.824,exhibition,62.84,74.21,2024-11-24 22:45:54.170103,,"-52.160264, -73.204782",MockSource,Exhibitions,USD,https://placeholder.url
935,271,6.69120406488021,6.69120406488021,nightlife,76.9,28.48,2024-12-01 22:45:54.172103,,"11.124334, -112.678831",MockSource,Nightlife,USD,https://placeholder.url
936,731,6.056000000000001,6.056000000000001,exhibition,66.05,80.9,2024-11-25 10:00:54.180165,,"-52.239499, -91.95555",MockSource,Exhibitions,USD,https://placeholder.url
939,947,6.0,6.0,exhibition,24.98,78.67,2024-11-27 23:15:54.184153,,"-0.440239, 54.789624",MockSource,Exhibitions,USD,https://placeholder.url
937,737,6.0,6.0,networking,12.51,50.76,2024-11-25 12:45:54.180165,,"-32.971228, -86.00209",MockSource,Networking,USD,https://placeholder.url
942,487,6.0,6.0,nightlife,57.05,73.0,2024-11-27 22:15:54.175103,,"86.469562, -77.484402",MockSource,Nightlife,USD,https://placeholder.url
945,12,6.0,6.0,nightlife,52.03,83.5,2024-11-27 22:00:54.168103,,"29.68947, -44.257614",MockSource,Nightlife,USD,https://placeholder.url
938,371,6.0,6.0,networking,104.8,36.69,2025-01-03 12:30:54.173103,,"-39.665124, 29.788113",MockSource,Networking,USD,https://placeholder.url
944,248,6.0,6.0,networking,30.57,68.2,2024-11-27 17:15:54.171103,,"-28.981319, -42.870783",MockSource,Networking,USD,https://placeholder.url
943,633,6.0,6.0,networking,132.61,96.85,2024-12-28 18:30:54.178154,,"-25.560035, -172.038225",MockSource,Networking,USD,https://placeholder.url
940,449,6.0,6.0,nightlife,63.96,46.55,2024-11-25 22:30:54.175103,,"4.879933, 141.345432",MockSource,Nightlife,USD,https://placeholder.url
948,85,6.0,6.0,nightlife,50.04,41.05,2024-11-27 12:00:54.169103,,"44.02342, 164.403061",MockSource,Nightlife,USD,https://placeholder.url
946,703,6.0,6.0,nightlife,61.19,66.61,2024-11-28 14:30:54.179186,,"-43.754488, -24.9755",MockSource,Nightlife,USD,https://placeholder.url
941,832,6.0,6.0,exhibition,42.08,92.29,2024-11-26 17:30:54.182140,,"87.867499, 81.368801",MockSource,Exhibitions,USD,https://placeholder.url
947,508,6.0,6.0,networking,126.61,34.52,2024-12-25 16:15:54.176103,,"-22.107887, -11.795146",MockSource,Networking,USD,https://placeholder.url
949,490,5.345891549255208,5.345891549255208,exhibition,97.63,98.77,2024-12-04 22:30:54.175103,,"-76.929758, -101.798352",MockSource,Exhibitions,USD,https://placeholder.url
950,628,5.126427688909723,5.126427688909723,nightlife,66.17,68.19,2024-11-29 17:30:54.178154,,"-71.735202, -106.763857",MockSource,Nightlife,USD,https://placeholder.url
951,673,5.11392768532639,5.11392768532639,networking,16.89,90.18,2024-11-29 18:30:54.179186,,"-41.814968, 110.057502",MockSource,Networking,USD,https://placeholder.url
952,890,5.057677671583334,5.057677671583334,nightlife,59.66,61.54,2024-11-29 23:00:54.183144,,"18.517421, -130.126208",MockSource,Nightlife,USD,https://placeholder.url
953,697,4.919329027989583,4.919329027989583,nightlife,85.85,47.0,2024-12-05 21:15:54.179186,,"-47.179542, 25.396445",MockSource,Nightlife,USD,https://placeholder.url
954,572,4.838927692434028,4.838927692434028,nightlife,25.63,89.17,2024-11-30 16:30:54.177139,,"-1.867888, 22.802298",MockSource,Nightlife,USD,https://placeholder.url
955,567,4.785802692434028,4.785802692434028,nightlife,40.07,26.24,2024-11-30 20:45:54.177139,,"-27.473585, 169.909",MockSource,Nightlife,USD,https://placeholder.url
956,252,4.551427713392362,4.551427713392362,exhibition,51.97,52.59,2024-12-01 15:30:54.171103,,"62.571437, -148.929381",MockSource,Exhibitions,USD,https://placeholder.url
957,60,4.544329085713542,4.544329085713542,exhibition,78.2,65.31,2024-12-06 17:15:54.168103,,"32.560915, 9.010011",MockSource,Exhibitions,USD,https://placeholder.url
964,48,4.5,4.5,exhibition,85.0,24.94,2024-12-23 18:30:54.168103,,"36.930044, -85.537972",MockSource,Exhibitions,USD,https://placeholder.url
963,504,4.5,4.5,nightlife,95.63,75.46,2024-12-20 23:00:54.176103,,"72.282579, 70.835614",MockSource,Nightlife,USD,https://placeholder.url
967,956,4.5,4.5,nightlife,83.3,59.41,2024-12-21 21:30:54.184153,,"-10.204535, -5.236998",MockSource,Nightlife,USD,https://placeholder.url
968,123,4.5,4.5,nightlife,84.38,86.55,2024-12-08 19:45:54.169103,,"-44.042369, 101.12008",MockSource,Nightlife,USD,https://placeholder.url
965,8,4.5,4.5,exhibition,91.83,82.89,2024-12-07 11:00:54.167103,,"-68.407516, -146.922666",MockSource,Exhibitions,USD,https://placeholder.url
960,748,4.5,4.5,exhibition,83.49,12.41,2024-12-14 20:00:54.180165,,"-31.265675, -95.507475",MockSource,Exhibitions,USD,https://placeholder.url
959,750,4.5,4.5,exhibition,70.95,57.0,2024-12-18 17:45:54.180165,,"-82.027514, -117.81655",MockSource,Exhibitions,USD,https://placeholder.url
961,498,4.5,4.5,nightlife,84.18,98.65,2024-12-20 22:45:54.175103,,"86.559545, 98.525655",MockSource,Nightlife,USD,https://placeholder.url
966,242,4.5,4.5,exhibition,72.52,96.14,2025-01-03 17:00:54.171103,,"-34.528391, 126.417452",MockSource,Exhibitions,USD,https://placeholder.url
962,923,4.5,4.5,nightlife,97.73,79.82,2025-01-01 19:00:54.183144,,"60.094824, 17.633568",MockSource,Nightlife,USD,https://placeholder.url
958,899,4.5,4.5,networking,84.03,45.21,2024-12-19 16:15:54.183144,,"-9.170988, 36.188928",MockSource,Networking,USD,https://placeholder.url
969,500,4.488927699503473,4.488927699503473,exhibition,8.98,75.56,2024-12-01 20:30:54.175103,,"21.103477, 165.274613",MockSource,Exhibitions,USD,https://placeholder.url
970,26,4.273302723809029,4.273302723809029,exhibition,65.45,31.74,2024-12-02 13:45:54.168103,,"-72.466031, 24.113167",MockSource,Exhibitions,USD,https://placeholder.url
971,512,4.163927696031251,4.163927696031251,nightlife,68.56,80.69,2024-12-02 22:30:54.176103,,"-22.454054, 175.513165",MockSource,Nightlife,USD,https://placeholder.url
972,510,3.93267769603125,3.93267769603125,networking,46.17,94.68,2024-12-03 17:00:54.176103,,"47.97252, -82.942964",MockSource,Networking,USD,https://placeholder.url
973,838,3.9264276750694442,3.9264276750694442,nightlife,53.6,10.32,2024-12-03 17:30:54.182140,,"-41.528508, 176.784027",MockSource,Nightlife,USD,https://placeholder.url
974,928,3.9264276715833337,3.9264276715833337,exhibition,35.56,30.39,2024-12-03 17:30:54.183144,,"-39.882282, 175.784506",MockSource,Exhibitions,USD,https://placeholder.url
975,821,3.670177678402778,3.670177678402778,nightlife,60.69,93.84,2024-12-04 14:00:54.181180,,"82.352364, 151.796807",MockSource,Nightlife,USD,https://placeholder.url
976,18,3.6233027238090276,3.6233027238090276,networking,13.61,33.37,2024-12-04 17:45:54.168103,,"-16.204767, -157.766807",MockSource,Networking,USD,https://placeholder.url
977,738,3.2545526819270836,3.2545526819270836,nightlife,27.42,82.22,2024-12-05 23:15:54.180165,,"-47.424677, 124.853292",MockSource,Nightlife,USD,https://placeholder.url
978,229,3.070177713392362,3.070177713392362,exhibition,62.97,11.52,2024-12-06 14:00:54.171103,,"57.354406, -74.980937",MockSource,Exhibitions,USD,https://placeholder.url
979,522,3.02330269603125,3.02330269603125,networking,28.85,21.79,2024-12-06 17:45:54.176103,,"5.130395, -54.18799",MockSource,Networking,USD,https://placeholder.url
982,735,3.0,3.0,exhibition,40.66,52.95,2025-01-20 23:00:54.180165,,"0.572067, 119.38696",MockSource,Exhibitions,USD,https://placeholder.url
992,758,3.0,3.0,nightlife,32.36,96.91,2024-12-21 13:00:54.180165,,"12.456946, 152.225287",MockSource,Nightlife,USD,https://placeholder.url
997,792,3.0,3.0,exhibition,62.63,27.21,2024-12-10 22:15:54.181180,,"72.929601, 91.829002",MockSource,Exhibitions,USD,https://placeholder.url
1000,87,3.0,3.0,networking,10.52,18.55,2025-01-09 19:00:54.169103,,"85.249741, 63.596019",MockSource,Networking,USD,https://placeholder.url
986,457,3.0,3.0,nightlife,68.06,78.12,2024-12-09 22:15:54.175103,,"-73.296723, 96.732516",MockSource,Nightlife,USD,https://placeholder.url
991,122,3.0,3.0,nightlife,52.98,64.77,2024-12-13 10:15:54.169103,,"36.909512, -57.673788",MockSource,Nightlife,USD,https://placeholder.url
984,412,3.0,3.0,nightlife,25.12,60.45,2024-12-22 22:45:54.174103,,"12.534765, -96.101724",MockSource,Nightlife,USD,https://placeholder.url
999,529,3.0,3.0,exhibition,20.2,31.54,2024-12-19 17:15:54.176103,,"-87.497563, -12.410416",MockSource,Exhibitions,USD,https://placeholder.url
988,117,3.0,3.0,nightlife,10.9,83.87,2024-12-16 14:00:54.169103,,"-83.407189, -137.88906",MockSource,Nightlife,USD,https://placeholder.url
981,237,3.0,3.0,exhibition,21.84,41.39,2025-01-12 22:00:54.171103,,"-29.651404, -109.37464",MockSource,Exhibitions,USD,https://placeholder.url
993,258,3.0,3.0,exhibition,44.61,74.18,2024-12-10 19:00:54.171103,,"-32.694188, -86.225598",MockSource,Exhibitions,USD,https://placeholder.url
983,364,3.0,3.0,exhibition,69.78,15.22,2024-12-16 19:45:54.173103,,"77.728777, -154.138455",MockSource,Exhibitions,USD,https://placeholder.url
995,65,3.0,3.0,networking,53.65,85.51,2024-12-11 22:45:54.168103,,"20.664654, 75.112136",MockSource,Networking,USD,https://placeholder.url
989,553,3.0,3.0,networking,64.67,20.79,2024-12-14 20:30:54.176103,,"-22.152236, 55.349026",MockSource,Networking,USD,https://placeholder.url
996,869,3.0,3.0,networking,42.51,71.56,2024-12-12 15:30:54.182140,,"54.778115, 148.230847",MockSource,Networking,USD,https://placeholder.url
994,598,3.0,3.0,nightlife,38.92,73.55,2024-12-21 11:00:54.177139,,"5.653698, -129.736227",MockSource,Nightlife,USD,https://placeholder.url
987,630,3.0,3.0,nightlife,35.5,61.53,2024-12-21 18:30:54.178154,,"-57.869051, 83.261832",MockSource,Nightlife,USD,https://placeholder.url
998,918,3.0,3.0,nightlife,37.76,77.61,2024-12-17 17:45:54.183144,,"23.030803, 159.289233",MockSource,Nightlife,USD,https://placeholder.url
985,160,3.0,3.0,exhibition,7.2,79.06,2024-12-21 14:45:54.170103,,"20.559725, -158.820552",MockSource,Exhibitions,USD,https://placeholder.url
990,610,3.0,3.0,exhibition,14.1,58.68,2024-12-20 20:15:54.178154,,"70.325576, 78.75928",MockSource,Exhibitions,USD,https://placeholder.url
980,23,3.0,3.0,networking,40.75,25.23,2024-12-17 12:30:54.168103,,"-4.045401, 43.165346",MockSource,Networking,USD,https://placeholder.url
