Rank,Event ID,Raw Score,Final Score,Event Type,Price ($),Distance (km),Date/Time,description,location,source,type,currencyCode,url
892,125,1200.0,1200.0,Community,4.55,46.27,2024-12-09 18:00:54.169103,,"47.90563, 37.219225",MockSource,Community,USD,https://placeholder.url
877,160,1200.0,1200.0,Exhibitions,7.2,79.06,2024-12-21 14:45:54.170103,,"20.559725, -158.820552",MockSource,Exhibitions,USD,https://placeholder.url
883,37,1200.0,1200.0,Film,14.95,54.42,2024-12-09 15:00:54.168103,,"-87.904502, -103.290882",MockSource,Film,USD,https://placeholder.url
861,33,1200.0,1200.0,Community,18.97,98.25,2025-01-20 13:45:54.168103,,"-45.600452, 5.207461",MockSource,Community,USD,https://placeholder.url
868,378,1200.0,1200.0,Community,10.02,48.77,2024-12-15 18:15:54.173103,,"13.21335, -36.767985",MockSource,Community,USD,https://placeholder.url
878,397,1200.0,1200.0,Virtual,8.74,51.31,2024-12-19 22:00:54.173103,,"60.463711, -1.134738",MockSource,Virtual,USD,https://placeholder.url
874,393,1200.0,1200.0,Theater,126.14,31.83,2024-12-22 12:30:54.173103,,"-48.575342, -75.797434",MockSource,Theater,USD,https://placeholder.url
856,571,1200.0,1200.0,Music,121.13,93.13,2025-01-16 16:00:54.177139,,"60.889761, 70.794271",MockSource,Music,USD,https://placeholder.url
858,308,1200.0,1200.0,Charity,18.19,88.74,2024-12-18 22:30:54.172103,,"-77.929619, -99.543586",MockSource,Charity,USD,https://placeholder.url
882,736,1200.0,1200.0,Pets,12.76,64.53,2025-01-13 15:15:54.180165,,"69.068886, 87.589617",MockSource,Pets,USD,https://placeholder.url
888,694,1200.0,1200.0,Charity,11.39,76.18,2025-01-07 12:30:54.179186,,"0.222006, 29.601428",MockSource,Charity,USD,https://placeholder.url
879,508,1200.0,1200.0,Networking,126.61,34.52,2024-12-25 16:15:54.176103,,"-22.107887, -11.795146",MockSource,Networking,USD,https://placeholder.url
859,117,1200.0,1200.0,Nightlife,10.9,83.87,2024-12-16 14:00:54.169103,,"-83.407189, -137.88906",MockSource,Nightlife,USD,https://placeholder.url
866,505,1200.0,1200.0,Community,2.92,59.94,2024-12-08 14:30:54.176103,,"61.82558, -39.581456",MockSource,Community,USD,https://placeholder.url
880,661,1200.0,1200.0,Film,12.88,79.47,2025-01-17 17:30:54.178154,,"-76.520491, -139.318264",MockSource,Film,USD,https://placeholder.url
867,687,1200.0,1200.0,Community,18.5,57.31,2024-12-16 16:00:54.179186,,"34.373876, -68.241264",MockSource,Community,USD,https://placeholder.url
864,451,1200.0,1200.0,Charity,11.17,64.09,2024-12-08 16:15:54.175103,,"-72.130904, 124.837703",MockSource,Charity,USD,https://placeholder.url
873,459,1200.0,1200.0,Workshops,21.17,58.71,2024-12-16 23:45:54.175103,,"-58.305435, 18.664311",MockSource,Workshops,USD,https://placeholder.url
891,743,1200.0,1200.0,Holiday,16.89,55.21,2024-12-17 20:30:54.180165,,"-29.699429, -33.110912",MockSource,Holiday,USD,https://placeholder.url
889,194,1200.0,1200.0,Virtual,2.67,90.07,2024-12-08 22:45:54.170103,,"11.247525, -160.121804",MockSource,Virtual,USD,https://placeholder.url
870,82,1200.0,1200.0,Film,10.16,85.7,2024-12-14 14:30:54.169103,,"-89.042437, 63.074522",MockSource,Film,USD,https://placeholder.url
881,592,1200.0,1200.0,Film,14.02,97.97,2024-12-12 22:45:54.177139,,"-78.602542, -78.881995",MockSource,Film,USD,https://placeholder.url
869,586,1200.0,1200.0,Workshops,19.0,34.87,2024-12-08 09:30:54.177139,,"-60.563348, 42.880752",MockSource,Workshops,USD,https://placeholder.url
863,176,1200.0,1200.0,Community,9.04,90.93,2024-12-18 17:45:54.170103,,"67.284296, -50.729214",MockSource,Community,USD,https://placeholder.url
855,610,1200.0,1200.0,Exhibitions,14.1,58.68,2024-12-20 20:15:54.178154,,"70.325576, 78.75928",MockSource,Exhibitions,USD,https://placeholder.url
865,529,1200.0,1200.0,Exhibitions,20.2,31.54,2024-12-19 17:15:54.176103,,"-87.497563, -12.410416",MockSource,Exhibitions,USD,https://placeholder.url
862,86,1200.0,1200.0,Charity,11.71,87.96,2024-12-18 22:15:54.169103,,"-6.271022, -6.208071",MockSource,Charity,USD,https://placeholder.url
890,597,1200.0,1200.0,Music,106.23,55.69,2024-12-08 19:00:54.177139,,"-1.330016, 142.140313",MockSource,Music,USD,https://placeholder.url
860,583,1200.0,1200.0,Gaming,15.57,41.38,2024-12-27 19:45:54.177139,,"50.763507, 46.843505",MockSource,Gaming,USD,https://placeholder.url
853,371,1200.0,1200.0,Networking,104.8,36.69,2025-01-03 12:30:54.173103,,"-39.665124, 29.788113",MockSource,Networking,USD,https://placeholder.url
885,235,1200.0,1200.0,Theater,115.26,99.39,2024-12-19 20:45:54.171103,,"-50.159026, -65.149029",MockSource,Theater,USD,https://placeholder.url
893,916,1194.8093580645834,1194.8093580645834,Music,140.23,53.03,2024-12-04 16:45:54.183144,,"49.385477, 13.232574",MockSource,Music,USD,https://placeholder.url
894,823,1184.8675999999998,1184.8675999999998,Conferences,333.55,18.22,2025-01-07 12:00:54.182140,,"-22.531861, -68.436099",MockSource,Conferences,USD,https://placeholder.url
895,2,1146.1948601835422,1146.1948601835422,Sports,179.17,29.22,2024-12-05 15:00:54.167103,,"36.032542, -36.978222",MockSource,Sports,USD,https://placeholder.url
896,303,1113.2468695656253,1113.2468695656253,Music,137.41,61.99,2024-12-05 14:30:54.172103,,"-80.807186, -82.561015",MockSource,Music,USD,https://placeholder.url
897,30,1095.4343737322918,1095.4343737322918,Sports,138.65,88.28,2024-12-05 19:15:54.168103,,"-25.983321, -102.877364",MockSource,Sports,USD,https://placeholder.url
898,981,1076.6,1076.6,Conferences,240.31,22.86,2024-12-12 22:45:54.184153,,"15.074883, -32.985268",MockSource,Conferences,USD,https://placeholder.url
899,287,1040.1218695656253,1040.1218695656253,Theater,137.28,74.96,2024-12-06 10:00:54.172103,,"-88.434546, 19.228896",MockSource,Theater,USD,https://placeholder.url
900,268,1011.585309425104,1011.585309425104,Sports,218.11,46.6,2024-12-01 22:00:54.171103,,"37.114356, -32.676525",MockSource,Sports,USD,https://placeholder.url
901,246,959.0853094251041,959.0853094251041,Conferences,408.73,39.48,2024-12-02 18:00:54.171103,,"40.070405, -69.919152",MockSource,Conferences,USD,https://placeholder.url
903,633,900.0,900.0,Networking,132.61,96.85,2024-12-28 18:30:54.178154,,"-25.560035, -172.038225",MockSource,Networking,USD,https://placeholder.url
905,714,900.0,900.0,Conferences,142.3,69.35,2024-12-18 14:45:54.180165,,"-1.084549, -105.661686",MockSource,Conferences,USD,https://placeholder.url
902,61,900.0,900.0,Music,131.76,78.75,2024-12-11 17:15:54.168103,,"24.712223, -45.24397",MockSource,Music,USD,https://placeholder.url
904,577,900.0,900.0,Conferences,131.82,79.13,2024-12-08 17:45:54.177139,,"1.868332, 143.782255",MockSource,Conferences,USD,https://placeholder.url
906,491,882.9603065084374,882.9603065084374,Conferences,233.76,83.45,2024-12-03 23:00:54.175103,,"45.373735, -24.721261",MockSource,Conferences,USD,https://placeholder.url
907,445,772.0540572376043,772.0540572376043,Sports,158.26,52.1,2024-12-05 17:15:54.174103,,"-79.732166, -81.165754",MockSource,Sports,USD,https://placeholder.url
908,949,629.9999999999999,629.9999999999999,Conferences,291.61,52.04,2024-12-20 17:30:54.184153,,"16.756083, 169.843828",MockSource,Conferences,USD,https://placeholder.url
909,201,629.9999999999999,629.9999999999999,Sports,238.35,42.23,2024-12-08 22:45:54.170103,,"-52.692249, 167.524393",MockSource,Sports,USD,https://placeholder.url
910,862,629.9999999999999,629.9999999999999,Conferences,364.14,91.3,2024-12-26 12:15:54.182140,,"-70.626813, 52.181767",MockSource,Conferences,USD,https://placeholder.url
912,422,629.9999999999999,629.9999999999999,Sports,166.91,86.27,2024-12-12 09:15:54.174103,,"-70.743106, 57.784073",MockSource,Sports,USD,https://placeholder.url
911,958,629.9999999999999,629.9999999999999,Sports,242.17,46.29,2024-12-21 17:00:54.184153,,"38.706871, -112.979313",MockSource,Sports,USD,https://placeholder.url
